date,amount,price,sid,symbol,value
2017-05-16 14:26:00+00:00,11,2880.9,0,,-31689.9
2017-05-16 15:00:00+00:00,-11,2885.3,0,,31738.300000000003
2017-05-17 10:21:00+00:00,-11,2874.0,0,,31614.0
2017-05-17 15:00:00+00:00,11,2864.0,0,,-31504.0
2017-05-19 10:21:00+00:00,11,2861.8,0,,-31479.800000000003
2017-05-19 15:00:00+00:00,-11,2860.1,0,,31461.1
2017-05-22 10:21:00+00:00,11,2887.9,0,,-31766.9
2017-05-22 11:19:00+00:00,-11,2872.8,0,,31600.800000000003
2017-05-22 11:20:00+00:00,11,2873.5,0,,-31608.5
2017-05-22 15:00:00+00:00,-11,2880.6,0,,31686.6
2017-05-23 10:21:00+00:00,11,2900.3,0,,-31903.300000000003
2017-05-23 15:00:00+00:00,-11,2915.2,0,,32067.199999999997
2017-05-25 10:21:00+00:00,11,2950.0,0,,-32450.0
2017-05-25 15:00:00+00:00,-11,3007.2,0,,33079.2
2017-06-02 10:21:00+00:00,-11,3029.7,0,,33326.7
2017-06-02 15:00:00+00:00,11,3010.4,0,,-33114.4
2017-06-05 10:21:00+00:00,-11,2971.7,0,,32688.699999999997
2017-06-05 15:00:00+00:00,11,2976.3,0,,-32739.300000000003
2017-06-09 10:21:00+00:00,11,3077.9,0,,-33856.9
2017-06-09 11:13:00+00:00,-11,3061.1,0,,33672.1
2017-06-09 11:14:00+00:00,11,3061.1,0,,-33672.1
2017-06-09 15:00:00+00:00,-11,3062.1,0,,33683.1
2017-06-12 10:21:00+00:00,10,3084.7,0,,-30847.0
2017-06-12 10:54:00+00:00,-10,3068.6,0,,30686.0
2017-06-12 10:55:00+00:00,10,3068.9,0,,-30689.0
2017-06-12 13:02:00+00:00,-10,3052.3,0,,30523.0
2017-06-12 13:03:00+00:00,-10,3053.3,0,,30533.0
2017-06-12 15:00:00+00:00,10,3054.3,0,,-30543.0
2017-06-15 10:21:00+00:00,-11,2994.6,0,,32940.6
2017-06-15 15:00:00+00:00,11,2998.7,0,,-32985.7
2017-06-20 10:21:00+00:00,-11,3021.4,0,,33235.4
2017-06-20 15:00:00+00:00,11,3019.9,0,,-33218.9
2017-07-03 10:21:00+00:00,-10,3081.9,0,,30819.0
2017-07-03 15:00:00+00:00,10,3086.3,0,,-30863.0
2017-07-04 10:21:00+00:00,-10,3072.3,0,,30723.0
2017-07-04 15:00:00+00:00,10,3054.8,0,,-30548.0
2017-07-05 10:21:00+00:00,10,3063.7,0,,-30637.0
2017-07-05 15:00:00+00:00,-10,3110.9,0,,31109.0
2017-07-06 10:21:00+00:00,-10,3096.2,0,,30962.0
2017-07-06 14:05:00+00:00,10,3116.6,0,,-31166.0
2017-07-06 14:06:00+00:00,10,3115.3,0,,-31153.0
2017-07-06 15:00:00+00:00,-10,3113.4,0,,31134.0
2017-07-07 10:21:00+00:00,-10,3099.1,0,,30991.0
2017-07-07 15:00:00+00:00,10,3103.8,0,,-31038.0
2017-07-10 10:21:00+00:00,10,3122.2,0,,-31222.0
2017-07-10 15:00:00+00:00,-10,3118.3,0,,31183.0
2017-07-24 10:21:00+00:00,10,3270.2,0,,-32702.0
2017-07-24 15:00:00+00:00,-10,3277.1,0,,32771.0
2017-07-28 10:21:00+00:00,10,3245.8,0,,-32458.0
2017-07-28 15:00:00+00:00,-10,3244.1,0,,32441.0
2017-08-01 10:21:00+00:00,10,3282.0,0,,-32820.0
2017-08-01 15:00:00+00:00,-10,3297.7,0,,32977.0
2017-08-08 10:21:00+00:00,-10,3231.5,0,,32315.0
2017-08-08 14:12:00+00:00,10,3249.8,0,,-32498.0
2017-08-08 14:13:00+00:00,10,3247.3,0,,-32473.0
2017-08-08 15:00:00+00:00,-10,3244.6,0,,32446.0
2017-08-15 10:21:00+00:00,10,3218.2,0,,-32182.0
2017-08-15 14:07:00+00:00,-10,3202.3,0,,32023.0
2017-08-15 14:08:00+00:00,10,3200.3,0,,-32003.0
2017-08-15 15:00:00+00:00,-10,3204.5,0,,32045.0
2017-08-18 10:21:00+00:00,10,3201.3,0,,-32013.0
2017-08-18 15:00:00+00:00,-10,3224.2,0,,32242.0
2017-08-23 10:21:00+00:00,10,3269.0,0,,-32690.0
2017-08-23 15:00:00+00:00,-10,3279.1,0,,32791.0
2017-08-25 10:21:00+00:00,10,3303.5,0,,-33035.0
2017-08-25 15:00:00+00:00,-10,3346.1,0,,33461.0
2017-09-06 10:21:00+00:00,-10,3338.7,0,,33387.0
2017-09-06 13:24:00+00:00,10,3358.1,0,,-33581.0
2017-09-06 13:25:00+00:00,-10,3355.4,0,,33554.0
2017-09-06 15:00:00+00:00,10,3342.4,0,,-33424.0
2017-09-08 10:21:00+00:00,-10,3317.5,0,,33175.0
2017-09-08 15:00:00+00:00,10,3309.6,0,,-33096.0
2017-09-13 10:21:00+00:00,-10,3304.5,0,,33045.0
2017-09-13 14:12:00+00:00,10,3321.2,0,,-33212.0
2017-09-13 14:13:00+00:00,-10,3319.7,0,,33197.0
2017-09-13 15:00:00+00:00,10,3312.1,0,,-33121.0
2017-09-19 10:21:00+00:00,-10,3298.3,0,,32983.0
2017-09-19 15:00:00+00:00,10,3286.5,0,,-32865.0
2017-09-26 10:21:00+00:00,10,3297.1,0,,-32971.0
2017-09-26 15:00:00+00:00,-10,3296.6,0,,32966.0
2017-09-27 10:21:00+00:00,-10,3288.7,0,,32887.0
2017-09-27 15:00:00+00:00,10,3274.0,0,,-32740.0
2017-09-28 10:21:00+00:00,-10,3268.4,0,,32684.0
2017-09-28 15:00:00+00:00,10,3280.1,0,,-32801.0
2017-09-29 10:21:00+00:00,10,3299.3,0,,-32993.0
2017-09-29 15:00:00+00:00,-10,3293.7,0,,32937.0
2017-10-13 10:21:00+00:00,-10,3334.7,0,,33347.0
2017-10-13 15:00:00+00:00,10,3341.0,0,,-33410.0
2017-10-16 10:21:00+00:00,10,3354.3,0,,-33543.0
2017-10-16 15:00:00+00:00,-10,3350.9,0,,33509.0
2017-10-17 10:21:00+00:00,-10,3344.7,0,,33447.0
2017-10-17 15:00:00+00:00,10,3347.2,0,,-33472.0
2017-10-18 10:21:00+00:00,10,3354.8,0,,-33548.0
2017-10-18 15:00:00+00:00,-10,3373.4,0,,33734.0
2017-10-19 10:21:00+00:00,-10,3377.9,0,,33779.0
2017-10-19 15:00:00+00:00,10,3374.9,0,,-33749.0
2017-10-20 10:21:00+00:00,-10,3361.1,0,,33611.0
2017-10-20 15:00:00+00:00,10,3356.2,0,,-33562.0
2017-10-23 10:21:00+00:00,-10,3347.9,0,,33479.0
2017-10-23 15:00:00+00:00,10,3358.9,0,,-33589.0
2017-10-24 10:21:00+00:00,10,3375.8,0,,-33758.0
2017-10-24 15:00:00+00:00,-10,3373.1,0,,33731.0
2017-10-26 10:21:00+00:00,9,3407.2,0,,-30664.8
2017-10-26 15:00:00+00:00,-9,3405.0,0,,30645.0
2017-10-27 10:21:00+00:00,9,3425.6,0,,-30830.399999999998
2017-10-27 15:00:00+00:00,-9,3453.0,0,,31077.0
2017-11-01 10:21:00+00:00,9,3447.8,0,,-31030.2
2017-11-01 11:30:00+00:00,-9,3430.2,0,,30871.8
2017-11-01 13:01:00+00:00,-9,3428.5,0,,30856.5
2017-11-01 15:00:00+00:00,9,3420.9,0,,-30788.100000000002
2017-11-02 10:21:00+00:00,-9,3409.1,0,,30681.899999999998
2017-11-02 14:47:00+00:00,9,3426.8,0,,-30841.2
2017-11-02 14:48:00+00:00,-9,3424.1,0,,30816.899999999998
2017-11-02 15:00:00+00:00,9,3426.3,0,,-30836.7
2017-11-03 10:21:00+00:00,-9,3417.2,0,,30754.8
2017-11-03 15:00:00+00:00,9,3425.1,0,,-30825.899999999998
2017-11-06 10:21:00+00:00,-9,3409.6,0,,30686.399999999998
2017-11-06 15:00:00+00:00,9,3422.6,0,,-30803.399999999998
2017-11-07 10:21:00+00:00,9,3461.8,0,,-31156.2
2017-11-07 15:00:00+00:00,-9,3461.1,0,,31149.899999999998
2017-11-10 10:21:00+00:00,9,3473.3,0,,-31259.7
2017-11-10 15:00:00+00:00,-9,3512.5,0,,31612.5
2017-11-14 10:21:00+00:00,-9,3511.1,0,,31599.899999999998
2017-11-14 15:00:00+00:00,9,3508.1,0,,-31572.899999999998
2017-11-16 10:21:00+00:00,9,3506.9,0,,-31562.100000000002
2017-11-16 15:00:00+00:00,-9,3529.6,0,,31766.399999999998
2017-11-21 10:21:00+00:00,9,3647.9,0,,-32831.1
2017-11-21 15:00:00+00:00,-9,3670.2,0,,33031.799999999996
2017-11-29 10:21:00+00:00,-9,3526.7,0,,31740.3
2017-11-29 14:19:00+00:00,9,3547.2,0,,-31924.8
2017-11-29 14:20:00+00:00,-9,3547.2,0,,31924.8
2017-11-29 15:00:00+00:00,9,3536.9,0,,-31832.100000000002
2017-12-04 10:21:00+00:00,9,3493.2,0,,-31438.8
2017-12-04 15:00:00+00:00,-9,3494.9,0,,31454.100000000002
2017-12-05 10:21:00+00:00,9,3524.7,0,,-31722.3
2017-12-05 15:00:00+00:00,-9,3552.6,0,,31973.399999999998
2017-12-12 10:21:00+00:00,-9,3530.8,0,,31777.2
2017-12-12 15:00:00+00:00,9,3484.4,0,,-31359.600000000002
2017-12-15 10:21:00+00:00,-10,3463.2,0,,34632.0
2017-12-15 15:00:00+00:00,10,3445.1,0,,-34451.0
2017-12-19 10:21:00+00:00,10,3481.5,0,,-34815.0
2017-12-19 15:00:00+00:00,-10,3514.1,0,,35141.0
2017-12-22 10:21:00+00:00,-10,3540.0,0,,35400.0
2017-12-22 15:00:00+00:00,10,3524.4,0,,-35244.0
2017-12-25 10:21:00+00:00,9,3558.0,0,,-32022.0
2017-12-25 11:02:00+00:00,-9,3537.5,0,,31837.5
2017-12-25 11:03:00+00:00,10,3534.1,0,,-35341.0
2017-12-25 14:30:00+00:00,-10,3516.1,0,,35161.0
2017-12-25 14:31:00+00:00,-10,3513.9,0,,35139.0
2017-12-25 15:00:00+00:00,10,3520.2,0,,-35202.0
2017-12-27 10:21:00+00:00,-9,3524.9,0,,31724.100000000002
2017-12-27 15:00:00+00:00,9,3468.1,0,,-31212.899999999998
2018-01-03 10:21:00+00:00,9,3581.7,0,,-32235.3
2018-01-03 13:45:00+00:00,-9,3560.9,0,,32048.100000000002
2018-01-03 13:46:00+00:00,9,3561.2,0,,-32050.8
2018-01-03 15:00:00+00:00,-9,3560.5,0,,32044.5
2018-01-08 10:21:00+00:00,-9,3581.2,0,,32230.8
2018-01-08 11:04:00+00:00,9,3600.0,0,,-32400.0
2018-01-08 11:05:00+00:00,9,3599.5,0,,-32395.5
2018-01-08 15:00:00+00:00,-9,3595.6,0,,32360.399999999998
2018-01-09 10:21:00+00:00,9,3614.3,0,,-32528.7
2018-01-09 15:00:00+00:00,-9,3629.9,0,,32669.100000000002
2018-01-22 10:21:00+00:00,9,3821.7,0,,-34395.299999999996
2018-01-22 10:41:00+00:00,-9,3802.3,0,,34220.700000000004
2018-01-22 10:42:00+00:00,9,3800.6,0,,-34205.4
2018-01-22 15:00:00+00:00,-9,3819.8,0,,34378.200000000004
2018-01-25 10:21:00+00:00,-9,3830.5,0,,34474.5
2018-01-25 13:42:00+00:00,9,3850.6,0,,-34655.4
2018-01-25 13:43:00+00:00,-9,3853.3,0,,34679.700000000004
2018-01-25 15:00:00+00:00,9,3844.1,0,,-34596.9
2018-02-23 10:21:00+00:00,9,3585.0,0,,-32265.0
2018-02-23 13:06:00+00:00,-9,3566.3,0,,32096.7
2018-02-23 13:07:00+00:00,9,3565.6,0,,-32090.399999999998
2018-02-23 15:00:00+00:00,-9,3592.1,0,,32328.899999999998
2018-03-06 10:21:00+00:00,-10,3468.8,0,,34688.0
2018-03-06 13:26:00+00:00,10,3486.3,0,,-34863.0
2018-03-06 13:27:00+00:00,-10,3485.1,0,,34851.0
2018-03-06 13:36:00+00:00,10,3502.8,0,,-35028.0
2018-03-06 13:37:00+00:00,-9,3501.1,0,,31509.899999999998
2018-03-06 14:58:00+00:00,9,3520.1,0,,-31680.899999999998
2018-03-06 14:59:00+00:00,9,3521.5,0,,-31693.5
2018-03-06 15:00:00+00:00,-9,3521.3,0,,31691.7
2018-03-12 10:21:00+00:00,-9,3532.0,0,,31788.0
2018-03-12 10:40:00+00:00,9,3549.7,0,,-31947.3
2018-03-12 10:41:00+00:00,-9,3548.8,0,,31939.2
2018-03-12 15:00:00+00:00,9,3537.8,0,,-31840.2
2018-03-29 10:21:00+00:00,-10,3226.5,0,,32265.0
2018-03-29 10:38:00+00:00,10,3246.7,0,,-32467.0
2018-03-29 10:39:00+00:00,-10,3248.4,0,,32484.0
2018-03-29 10:47:00+00:00,10,3265.0,0,,-32650.0
2018-03-29 10:48:00+00:00,-10,3261.6,0,,32616.0
2018-03-29 10:54:00+00:00,10,3280.3,0,,-32803.0
2018-03-29 10:55:00+00:00,10,3276.1,0,,-32761.0
2018-03-29 11:15:00+00:00,-10,3258.6,0,,32586.0
2018-03-29 11:16:00+00:00,-10,3261.1,0,,32611.0
2018-03-29 13:20:00+00:00,10,3278.3,0,,-32783.0
2018-03-29 13:21:00+00:00,10,3280.8,0,,-32808.0
2018-03-29 15:00:00+00:00,-10,3319.2,0,,33192.0
2018-04-12 10:21:00+00:00,-10,3366.4,0,,33664.0
2018-04-12 15:00:00+00:00,10,3340.6,0,,-33406.0
2018-04-16 10:21:00+00:00,-10,3274.2,0,,32742.0
2018-04-16 15:00:00+00:00,10,3232.9,0,,-32329.0
2018-04-24 10:21:00+00:00,10,3308.1,0,,-33081.0
2018-04-24 15:00:00+00:00,-10,3315.6,0,,33156.0
2018-04-26 10:21:00+00:00,-10,3260.9,0,,32609.0
2018-04-26 15:00:00+00:00,10,3238.3,0,,-32383.0
2018-05-08 10:21:00+00:00,10,3302.0,0,,-33020.0
2018-05-08 15:00:00+00:00,-10,3308.5,0,,33085.0
2018-05-10 10:21:00+00:00,-10,3307.6,0,,33076.0
2018-05-10 14:52:00+00:00,10,3325.5,0,,-33255.0
2018-05-10 14:53:00+00:00,10,3323.8,0,,-33238.0
2018-05-10 15:00:00+00:00,-10,3321.4,0,,33214.0
2018-05-11 10:21:00+00:00,-10,3311.9,0,,33119.0
2018-05-11 10:37:00+00:00,10,3330.2,0,,-33302.0
2018-05-11 10:38:00+00:00,-10,3328.7,0,,33287.0
2018-05-11 15:00:00+00:00,10,3312.7,0,,-33127.0
2018-05-16 10:21:00+00:00,-10,3314.6,0,,33146.0
2018-05-16 15:00:00+00:00,10,3296.4,0,,-32964.0
2018-05-22 10:21:00+00:00,-10,3313.1,0,,33131.0
2018-05-22 15:00:00+00:00,10,3306.8,0,,-33068.0
2018-06-06 10:21:00+00:00,-10,3266.8,0,,32668.0
2018-06-06 15:00:00+00:00,10,3262.7,0,,-32627.0
2018-06-07 10:21:00+00:00,10,3298.0,0,,-32980.0
2018-06-07 13:10:00+00:00,-10,3281.2,0,,32812.0
2018-06-07 13:11:00+00:00,10,3282.4,0,,-32824.0
2018-06-07 15:00:00+00:00,-10,3271.7,0,,32717.0
2018-06-08 10:21:00+00:00,-10,3240.0,0,,32400.0
2018-06-08 15:00:00+00:00,10,3215.4,0,,-32154.0
2018-06-11 10:21:00+00:00,10,3226.6,0,,-32266.0
2018-06-11 14:18:00+00:00,-10,3210.0,0,,32100.0
2018-06-11 14:19:00+00:00,10,3221.7,0,,-32217.0
2018-06-11 15:00:00+00:00,-10,3232.2,0,,32322.0
2018-06-13 10:21:00+00:00,-10,3250.2,0,,32502.0
2018-06-13 15:00:00+00:00,10,3242.2,0,,-32422.0
2018-06-25 10:21:00+00:00,-11,3126.2,0,,34388.2
2018-06-25 15:00:00+00:00,11,3070.9,0,,-33779.9
2018-07-02 10:21:00+00:00,-11,2980.9,0,,32789.9
2018-07-02 15:00:00+00:00,11,2881.0,0,,-31691.0
2018-07-26 10:21:00+00:00,-11,3125.3,0,,34378.3
2018-07-26 15:00:00+00:00,11,3096.4,0,,-34060.4
2018-08-15 10:21:00+00:00,-12,2998.8,0,,35985.600000000006
2018-08-15 15:00:00+00:00,12,2947.1,0,,-35365.2
2018-08-29 10:21:00+00:00,-12,3072.2,0,,36866.399999999994
2018-08-29 15:00:00+00:00,12,3073.9,0,,-36886.8
2018-09-05 10:21:00+00:00,-12,3048.9,0,,36586.8
2018-09-05 15:00:00+00:00,12,2988.5,0,,-35862.0
2018-09-13 10:21:00+00:00,-12,2948.0,0,,35376.0
2018-09-13 14:10:00+00:00,12,2963.7,0,,-35564.399999999994
2018-09-13 14:11:00+00:00,-12,2960.7,0,,35528.399999999994
2018-09-13 15:00:00+00:00,12,2969.6,0,,-35635.2
2018-11-06 10:21:00+00:00,-12,3052.5,0,,36630.0
2018-11-06 15:00:00+00:00,12,3053.8,0,,-36645.600000000006
2018-11-09 10:21:00+00:00,-12,2996.6,0,,35959.2
2018-11-09 15:00:00+00:00,12,2974.6,0,,-35695.2
2018-11-14 10:21:00+00:00,-12,2984.4,0,,35812.8
2018-11-14 15:00:00+00:00,12,2965.6,0,,-35587.2
2018-11-20 10:21:00+00:00,-12,3017.3,0,,36207.600000000006
2018-11-20 15:00:00+00:00,12,2997.6,0,,-35971.2
2018-11-21 10:21:00+00:00,12,2996.3,0,,-35955.600000000006
2018-11-21 15:00:00+00:00,-12,2995.1,0,,35941.2
2018-11-22 10:21:00+00:00,-12,2973.1,0,,35677.2
2018-11-22 14:17:00+00:00,12,2991.2,0,,-35894.399999999994
2018-11-22 14:18:00+00:00,-12,2990.0,0,,35880.0
2018-11-22 15:00:00+00:00,12,2979.2,0,,-35750.399999999994
2018-12-07 10:21:00+00:00,-12,2991.2,0,,35894.399999999994
2018-12-07 15:00:00+00:00,12,2971.4,0,,-35656.8
2018-12-11 10:21:00+00:00,-13,2950.4,0,,38355.200000000004
2018-12-11 15:00:00+00:00,13,2957.3,0,,-38444.9
2018-12-13 10:21:00+00:00,12,2990.5,0,,-35886.0
2018-12-13 15:00:00+00:00,-12,3004.4,0,,36052.8
2018-12-14 10:21:00+00:00,-13,2974.6,0,,38669.799999999996
2018-12-14 15:00:00+00:00,13,2966.8,0,,-38568.4
2018-12-17 10:21:00+00:00,-13,2954.1,0,,38403.299999999996
2018-12-17 11:01:00+00:00,13,2970.2,0,,-38612.6
2018-12-17 11:02:00+00:00,13,2968.5,0,,-38590.5
2018-12-17 15:00:00+00:00,-13,2967.3,0,,38574.9
2018-12-19 10:21:00+00:00,-13,2930.9,0,,38101.700000000004
2018-12-19 15:00:00+00:00,13,2896.0,0,,-37648.0
2018-12-26 10:21:00+00:00,-13,2795.6,0,,36342.799999999996
2018-12-26 15:00:00+00:00,13,2782.4,0,,-36171.200000000004
2018-12-27 10:21:00+00:00,-13,2808.5,0,,36510.5
2018-12-27 15:00:00+00:00,13,2785.8,0,,-36215.4
2019-01-02 10:21:00+00:00,-14,2756.3,0,,38588.200000000004
2019-01-02 15:00:00+00:00,14,2753.2,0,,-38544.799999999996
2019-01-14 10:21:00+00:00,-13,2846.7,0,,37007.1
2019-01-14 15:00:00+00:00,13,2841.6,0,,-36940.799999999996
2019-01-22 10:21:00+00:00,-13,2947.3,0,,38314.9
2019-01-22 15:00:00+00:00,13,2929.8,0,,-38087.4
2019-01-24 10:21:00+00:00,-13,2910.1,0,,37831.299999999996
2019-01-24 10:42:00+00:00,13,2924.2,0,,-38014.6
2019-01-24 10:43:00+00:00,-13,2922.2,0,,37988.6
2019-01-24 11:10:00+00:00,13,2938.1,0,,-38195.299999999996
2019-01-24 11:11:00+00:00,13,2940.3,0,,-38223.9
2019-01-24 15:00:00+00:00,-13,2939.8,0,,38217.4
2019-02-12 10:21:00+00:00,-12,3063.7,0,,36764.399999999994
2019-02-12 11:08:00+00:00,12,3080.1,0,,-36961.2
2019-02-12 11:09:00+00:00,12,3078.1,0,,-36937.2
2019-02-12 15:00:00+00:00,-12,3082.5,0,,36990.0
2019-02-15 10:21:00+00:00,-12,3100.1,0,,37201.2
2019-02-15 15:00:00+00:00,12,3067.8,0,,-36813.600000000006
2019-03-11 10:21:00+00:00,-12,3256.4,0,,39076.8
2019-03-11 10:38:00+00:00,12,3274.2,0,,-39290.399999999994
2019-03-11 10:39:00+00:00,-12,3273.2,0,,39278.399999999994
2019-03-11 11:11:00+00:00,12,3292.1,0,,-39505.2
2019-03-11 11:12:00+00:00,11,3295.0,0,,-36245.0
2019-03-11 13:32:00+00:00,-11,3277.6,0,,36053.6
2019-03-11 13:33:00+00:00,-11,3279.7,0,,36076.7
2019-03-11 14:51:00+00:00,11,3297.5,0,,-36272.5
2019-03-11 14:52:00+00:00,11,3297.7,0,,-36274.7
2019-03-11 15:00:00+00:00,-11,3286.5,0,,36151.5
2019-03-15 10:21:00+00:00,11,3360.7,0,,-36967.7
2019-03-15 13:16:00+00:00,-11,3339.9,0,,36738.9
2019-03-15 13:17:00+00:00,11,3340.4,0,,-36744.4
2019-03-15 15:00:00+00:00,-11,3345.9,0,,36804.9
2019-03-20 10:21:00+00:00,11,3416.1,0,,-37577.1
2019-03-20 11:26:00+00:00,-11,3385.9,0,,37244.9
2019-03-20 11:27:00+00:00,-11,3385.9,0,,37244.9
2019-03-20 14:07:00+00:00,11,3403.3,0,,-37436.3
2019-03-20 14:08:00+00:00,11,3404.0,0,,-37444.0
2019-03-20 15:00:00+00:00,-11,3410.3,0,,37513.3
2019-03-27 10:21:00+00:00,11,3312.3,0,,-36435.3
2019-03-27 15:00:00+00:00,-11,3315.4,0,,36469.4
2019-03-29 10:21:00+00:00,11,3378.1,0,,-37159.1
2019-03-29 15:00:00+00:00,-11,3435.7,0,,37792.7
2019-04-03 10:21:00+00:00,11,3506.6,0,,-38572.6
2019-04-03 15:00:00+00:00,-11,3537.1,0,,38908.1
2019-05-17 10:21:00+00:00,-11,3336.5,0,,36701.5
2019-05-17 15:00:00+00:00,11,3302.8,0,,-36330.8
2019-05-28 10:21:00+00:00,11,3300.4,0,,-36304.4
2019-05-28 14:45:00+00:00,-11,3283.6,0,,36119.6
2019-05-28 14:46:00+00:00,11,3287.0,0,,-36157.0
2019-05-28 15:00:00+00:00,-11,3293.8,0,,36231.8
2019-05-30 10:21:00+00:00,-11,3281.9,0,,36100.9
2019-05-30 13:07:00+00:00,11,3303.5,0,,-36338.5
2019-05-30 13:08:00+00:00,-11,3304.5,0,,36349.5
2019-05-30 15:00:00+00:00,11,3306.2,0,,-36368.2
2019-05-31 10:21:00+00:00,11,3322.0,0,,-36542.0
2019-05-31 11:11:00+00:00,-11,3304.5,0,,36349.5
2019-05-31 11:12:00+00:00,11,3302.3,0,,-36325.3
2019-05-31 15:00:00+00:00,-11,3286.5,0,,36151.5
2019-06-04 10:21:00+00:00,-11,3289.2,0,,36181.2
2019-06-04 15:00:00+00:00,11,3289.2,0,,-36181.2
2019-06-11 10:21:00+00:00,11,3347.5,0,,-36822.5
2019-06-11 15:00:00+00:00,-11,3391.6,0,,37307.6
2019-06-13 10:21:00+00:00,-11,3354.7,0,,36901.7
2019-06-13 11:15:00+00:00,11,3371.5,0,,-37086.5
2019-06-13 11:16:00+00:00,-11,3371.0,0,,37081.0
2019-06-13 11:28:00+00:00,11,3388.0,0,,-37268.0
2019-06-13 11:29:00+00:00,11,3386.3,0,,-37249.3
2019-06-13 15:00:00+00:00,-11,3379.0,0,,37169.0
2019-06-17 10:21:00+00:00,11,3390.4,0,,-37294.4
2019-06-17 11:29:00+00:00,-11,3372.7,0,,37099.7
2019-06-17 11:30:00+00:00,11,3372.0,0,,-37092.0
2019-06-17 15:00:00+00:00,-11,3383.9,0,,37222.9
2019-06-20 10:21:00+00:00,10,3511.8,0,,-35118.0
2019-06-20 15:00:00+00:00,-10,3567.7,0,,35677.0
2019-06-25 10:21:00+00:00,-10,3553.1,0,,35531.0
2019-06-25 15:00:00+00:00,10,3526.2,0,,-35262.0
2019-06-27 10:21:00+00:00,10,3581.0,0,,-35810.0
2019-06-27 10:28:00+00:00,-10,3560.9,0,,35609.0
2019-06-27 10:29:00+00:00,10,3563.4,0,,-35634.0
2019-06-27 14:08:00+00:00,-10,3545.5,0,,35455.0
2019-06-27 14:09:00+00:00,10,3550.2,0,,-35502.0
2019-06-27 15:00:00+00:00,-10,3567.5,0,,35675.0
2019-07-02 10:21:00+00:00,-10,3640.2,0,,36402.0
2019-07-02 15:00:00+00:00,10,3643.8,0,,-36438.0
2019-07-04 10:21:00+00:00,-10,3612.5,0,,36125.0
2019-07-04 15:00:00+00:00,10,3596.9,0,,-35969.0
2019-07-08 10:21:00+00:00,-11,3547.7,0,,39024.7
2019-07-08 15:00:00+00:00,11,3528.4,0,,-38812.4
2019-07-16 10:21:00+00:00,-11,3535.0,0,,38885.0
2019-07-16 15:00:00+00:00,11,3527.0,0,,-38797.0
2019-07-17 10:21:00+00:00,11,3533.8,0,,-38871.8
2019-07-17 10:50:00+00:00,-11,3515.7,0,,38672.7
2019-07-17 10:51:00+00:00,-11,3513.3,0,,38646.3
2019-07-17 15:00:00+00:00,11,3514.2,0,,-38656.2
2019-07-19 10:21:00+00:00,11,3543.9,0,,-38982.9
2019-07-19 15:00:00+00:00,-11,3545.6,0,,39001.6
2019-07-24 10:21:00+00:00,10,3568.4,0,,-35684.0
2019-07-24 14:06:00+00:00,-10,3550.0,0,,35500.0
2019-07-24 14:07:00+00:00,10,3552.5,0,,-35525.0
2019-07-24 15:00:00+00:00,-10,3554.4,0,,35544.0
2019-07-26 10:21:00+00:00,10,3585.7,0,,-35857.0
2019-07-26 15:00:00+00:00,-10,3588.9,0,,35889.0
2019-07-31 10:21:00+00:00,-10,3562.0,0,,35620.0
2019-07-31 15:00:00+00:00,10,3565.7,0,,-35657.0
2019-08-01 10:21:00+00:00,10,3549.8,0,,-35498.0
2019-08-01 10:54:00+00:00,-10,3529.2,0,,35292.0
2019-08-01 10:55:00+00:00,-10,3530.2,0,,35302.0
2019-08-01 15:00:00+00:00,10,3532.9,0,,-35329.0
2019-08-07 10:21:00+00:00,-11,3362.1,0,,36983.1
2019-08-07 15:00:00+00:00,11,3347.2,0,,-36819.2
2019-08-09 10:21:00+00:00,-11,3391.0,0,,37301.0
2019-08-09 15:00:00+00:00,11,3379.7,0,,-37176.7
2019-08-13 10:21:00+00:00,11,3411.3,0,,-37524.3
2019-08-13 15:00:00+00:00,-11,3406.6,0,,37472.6
2019-08-14 10:21:00+00:00,-11,3439.9,0,,37838.9
2019-08-14 15:00:00+00:00,11,3423.8,0,,-37661.8
2019-08-15 10:21:00+00:00,11,3402.9,0,,-37431.9
2019-08-15 15:00:00+00:00,-11,3435.4,0,,37789.4
2019-08-20 10:21:00+00:00,11,3523.2,0,,-38755.2
2019-08-20 15:00:00+00:00,-11,3520.0,0,,38720.0
2019-08-21 10:21:00+00:00,11,3518.5,0,,-38703.5
2019-08-21 15:00:00+00:00,-11,3519.3,0,,38712.3
2019-08-26 10:21:00+00:00,11,3512.4,0,,-38636.4
2019-08-26 15:00:00+00:00,-11,3518.0,0,,38698.0
2019-08-28 10:21:00+00:00,-11,3523.2,0,,38755.2
2019-08-28 15:00:00+00:00,11,3519.0,0,,-38709.0
2019-08-29 10:21:00+00:00,-11,3493.4,0,,38427.4
2019-08-29 13:20:00+00:00,11,3511.4,0,,-38625.4
2019-08-29 13:21:00+00:00,-11,3509.4,0,,38603.4
2019-08-29 15:00:00+00:00,11,3502.8,0,,-38530.8
2019-09-10 10:21:00+00:00,-10,3649.4,0,,36494.0
2019-09-10 15:00:00+00:00,10,3656.1,0,,-36561.0
2019-09-11 10:21:00+00:00,-10,3642.0,0,,36420.0
2019-09-11 15:00:00+00:00,10,3641.3,0,,-36413.0
2019-09-17 10:21:00+00:00,-10,3650.1,0,,36501.0
2019-09-17 15:00:00+00:00,10,3612.0,0,,-36120.0
